Time,Trial Num,Target,Action,Current Sentence,Updated Sentence
12:48:12.913,15,are you talking to me,DeletePartial,are yo thanks,are yo 
12:48:13.505,15,are you talking to me,DeleteFull,are yo ,are yo
12:48:13.972,15,are you talking to me,DeleteFull,are yo,are 
12:48:15.047,15,are you talking to me,Insert_top1,are ,are you 
12:48:16.765,15,are you talking to me,Insert_top1,are you ,are you talking 
12:48:17.399,15,are you talking to me,Insert_top1,are you talking ,are you talking to 
12:48:18.509,15,are you talking to me,DeletePartial,are you talking to mf,are you talking to 
12:48:20.684,15,are you talking to me,DeletePartial,are you talking to maine,are you talking to 
12:48:22.112,15,are you talking to me,DeletePartial,are you talking to mw,are you talking to 
12:48:23.744,15,are you talking to me,DeletePartial,are you talking to mw,are you talking to 
12:48:25.028,15,are you talking to me,Insert_top1,are you talking to ,are you talking to me 
12:48:25.029,15,are you talking to me,End,are you talking to me,are you talking to me
